Unnamed: 0,Date,Manufacturing_Date,Expiry_Date,Days_to_Expiry_at_Sale,Is_Near_Expiry_At_Sale,Product_ID,Product_Name,Category,Company_Name,Is_Perishable,Shelf_Life_Days,Storage_Temperature,Lot_ID,Stock_Batch_Quantity,Quantity_Stocked,Quantity_Sold,Wastage_Units,On_Hand_After_Sale,Near_Expiry_Units,Price_per_Unit,Revenue,Feedback_Score,Supermarket_Branch
366,2024-12-21,2024-12-16,2024-12-29,8,False,4510,Onion,Vegetables,Namdhari,True,13,Cool (10-15°C),LOT-20241216-425,752,585,349,31,205,28,45.59,15910.91,3,Supermarket B - Whitefield
367,2024-05-15,2024-02-04,2024-12-23,222,False,9303,Chocolate Bar 45g,Snacks,Cadbury,False,323,Ambient (20-25°C),LOT-20240204-167,1007,831,382,28,421,50,132.6,50653.2,4,Supermarket B - Whitefield
368,2025-02-15,2025-02-12,2025-02-27,12,False,3296,Mango,Fruits,FreshFarms,True,15,Cool (10-15°C),LOT-20250212-586,416,350,128,28,194,43,113.4,14515.2,3,Supermarket B - Whitefield
369,2024-06-02,2024-05-31,2024-06-18,16,False,3745,Orange,Fruits,Del Monte,True,18,Cool (10-15°C),LOT-20240531-995,622,285,169,15,101,28,49.87,8428.03,4,Supermarket B - Whitefield
370,2024-09-27,2024-09-11,2024-09-28,1,True,3688,Orange,Fruits,Del Monte,True,17,Cool (10-15°C),LOT-20240911-254,515,318,133,16,169,169,64.9,8631.7,5,Supermarket B - Whitefield
371,2024-07-10,2024-07-07,2024-07-12,2,True,6517,Brown Bread,Bakery,Britannia,True,5,Ambient (20-25°C),LOT-20240707-418,352,236,154,12,70,70,110.81,17064.74,2,Supermarket B - Whitefield
372,2025-03-11,2025-03-10,2025-03-14,3,True,6880,Croissant,Bakery,Local Bakery,True,4,Ambient (20-25°C),LOT-20250310-550,693,640,418,21,201,201,62.29,26037.22,4,Supermarket B - Whitefield
373,2024-08-02,2024-07-31,2024-08-05,3,True,6794,Croissant,Bakery,Local Bakery,True,5,Ambient (20-25°C),LOT-20240731-754,580,452,234,21,197,197,40.52,9481.68,3,Supermarket B - Whitefield
374,2024-03-04,2024-02-29,2024-03-23,19,False,5092,Milk 500ml,Dairy,Amul,True,23,Chilled (2-4°C),LOT-20240229-373,491,434,194,36,204,45,27.62,5358.28,5,Supermarket B - Whitefield
375,2025-07-30,2025-05-23,2026-02-19,204,False,8141,Orange Juice 1L,Beverages,Real,False,272,Ambient (20-25°C),LOT-20250523-917,793,546,238,13,295,60,89.77,21365.26,4,Supermarket B - Whitefield
376,2023-10-30,2023-10-25,2023-11-06,7,False,5316,Milk 500ml,Dairy,Amul,True,12,Chilled (2-4°C),LOT-20231025-872,626,444,186,36,222,29,48.75,9067.5,5,Supermarket B - Whitefield
377,2024-08-18,2024-08-14,2024-08-22,4,False,3516,Apple,Fruits,Del Monte,True,8,Cool (10-15°C),LOT-20240814-992,518,458,200,28,230,59,114.06,22812.0,3,Supermarket B - Whitefield
378,2024-11-25,2024-10-12,2025-09-17,296,False,8335,Soda 500ml,Beverages,Coca-Cola,False,340,Ambient (20-25°C),LOT-20241012-236,768,573,209,13,351,64,68.7,14358.3,5,Supermarket B - Whitefield
379,2023-02-26,2023-01-09,2023-06-16,110,False,8464,Cold Coffee 200ml,Beverages,Nestlé,False,158,Ambient (20-25°C),LOT-20230109-164,1054,808,419,21,368,104,93.29,39088.51,4,Supermarket B - Whitefield
380,2025-10-22,2025-06-11,2025-10-22,0,True,8644,Packaged Water 1L,Beverages,Bisleri,False,133,Ambient (20-25°C),LOT-20250611-520,721,661,322,17,322,322,89.33,28764.26,1,Supermarket B - Whitefield
381,2023-05-16,2023-05-05,2023-05-22,6,False,5565,Yogurt Cup,Dairy,Nestlé,True,17,Chilled (2-4°C),LOT-20230505-646,683,585,228,38,319,0,27.46,6260.88,4,Supermarket B - Whitefield
382,2024-09-11,2024-08-01,2024-11-14,64,False,8573,Mango Juice 1L,Beverages,Paper Boat,False,105,Ambient (20-25°C),LOT-20240801-257,850,758,279,20,459,13,51.94,14491.26,3,Supermarket B - Whitefield
383,2023-08-23,2023-08-19,2023-08-30,7,False,4245,Tomato,Vegetables,Namdhari,True,11,Cool (10-15°C),LOT-20230819-317,723,390,226,19,145,0,58.03,13114.78,3,Supermarket B - Whitefield
384,2023-08-02,2023-07-28,2023-08-10,8,False,4854,Carrot,Vegetables,FarmGate,True,13,Cool (10-15°C),LOT-20230728-628,214,74,28,6,40,4,24.7,691.6,3,Supermarket B - Whitefield
385,2025-06-11,2025-06-06,2025-06-14,3,True,4456,Carrot,Vegetables,FarmGate,True,8,Cool (10-15°C),LOT-20250606-953,780,500,309,13,178,178,15.56,4808.04,3,Supermarket B - Whitefield
386,2024-12-16,2024-10-19,2025-01-18,33,False,8840,Mango Juice 1L,Beverages,Paper Boat,False,91,Ambient (20-25°C),LOT-20241019-828,840,567,185,22,360,53,91.38,16905.3,3,Supermarket B - Whitefield
387,2025-03-29,2025-03-16,2025-03-29,0,True,5559,Yogurt Cup,Dairy,Nestlé,True,13,Chilled (2-4°C),LOT-20250316-883,271,190,107,7,76,76,81.9,8763.3,3,Supermarket B - Whitefield
388,2025-07-06,2025-03-16,2025-10-20,106,False,9487,Chocolate Bar 45g,Snacks,Cadbury,False,218,Ambient (20-25°C),LOT-20250316-617,977,641,428,10,203,17,92.95,39782.6,3,Supermarket B - Whitefield
389,2023-11-30,2023-11-30,2023-12-05,5,False,7381,Eggs Dozen,Meat,Local Farm,True,5,Frozen (-18°C),LOT-20231130-179,579,385,155,27,203,31,329.09,51008.95,4,Supermarket B - Whitefield
390,2023-06-09,2023-06-04,2023-06-09,0,True,6269,Sandwich Bread,Bakery,Britannia,True,5,Ambient (20-25°C),LOT-20230604-266,268,220,80,17,123,123,93.08,7446.4,2,Supermarket B - Whitefield
391,2025-06-16,2025-06-13,2025-06-20,4,False,5729,Paneer 200g,Dairy,Nandini,True,7,Chilled (2-4°C),LOT-20250613-811,395,234,118,18,98,6,75.19,8872.42,5,Supermarket B - Whitefield
392,2025-03-12,2025-03-01,2025-03-12,0,True,4794,Carrot,Vegetables,FarmGate,True,11,Cool (10-15°C),LOT-20250301-540,635,635,268,40,327,327,34.68,9294.24,2,Supermarket B - Whitefield
393,2023-10-01,2023-09-28,2023-10-08,7,False,5019,Yogurt Cup,Dairy,Nestlé,True,10,Chilled (2-4°C),LOT-20230928-143,520,310,253,4,53,4,95.89,24260.17,5,Supermarket B - Whitefield
394,2023-06-17,2023-06-11,2023-06-24,7,False,4159,Onion,Vegetables,Namdhari,True,13,Cool (10-15°C),LOT-20230611-148,443,274,116,11,147,36,45.04,5224.64,5,Supermarket B - Whitefield
395,2023-08-05,2023-05-24,2023-10-09,65,False,9403,Biscuit 200g,Snacks,Parle,False,138,Ambient (20-25°C),LOT-20230524-816,1231,817,337,30,450,25,25.29,8522.73,4,Supermarket B - Whitefield
396,2025-06-11,2025-06-04,2025-06-22,11,False,5460,Paneer 200g,Dairy,Nandini,True,18,Chilled (2-4°C),LOT-20250604-499,373,112,63,7,42,2,118.67,7476.21,3,Supermarket B - Whitefield
397,2025-03-20,2024-07-04,2025-05-13,54,False,8405,Cold Coffee 200ml,Beverages,Nestlé,False,313,Ambient (20-25°C),LOT-20240704-606,847,621,150,24,447,128,70.25,10537.5,4,Supermarket B - Whitefield
398,2023-01-27,2023-01-25,2023-02-01,5,False,7601,Eggs Dozen,Meat,Local Farm,True,7,Frozen (-18°C),LOT-20230125-968,588,204,93,18,93,15,94.26,8766.18,3,Supermarket B - Whitefield
399,2025-06-07,2025-06-05,2025-06-11,4,False,6627,Pav 6pc,Bakery,Modern Foods,True,6,Ambient (20-25°C),LOT-20250605-415,280,229,164,6,59,17,96.83,15880.12,4,Supermarket B - Whitefield
400,2025-04-17,2025-04-15,2025-04-21,4,False,6182,Pav 6pc,Bakery,Modern Foods,True,6,Ambient (20-25°C),LOT-20250415-228,612,425,236,31,158,2,92.44,21815.84,4,Supermarket B - Whitefield
401,2024-04-24,2024-01-02,2024-08-25,123,False,9968,Potato Chips 100g,Snacks,Lays,False,236,Ambient (20-25°C),LOT-20240102-109,800,528,255,16,257,10,146.22,37286.1,5,Supermarket B - Whitefield
402,2024-10-26,2024-10-21,2024-10-26,0,True,7409,Eggs Dozen,Meat,Local Farm,True,5,Frozen (-18°C),LOT-20241021-193,559,321,156,13,152,152,271.54,42360.24,1,Supermarket B - Whitefield
403,2025-01-21,2024-12-30,2025-01-23,2,True,5259,Yogurt Cup,Dairy,Nestlé,True,24,Chilled (2-4°C),LOT-20241230-600,610,294,200,12,82,82,82.49,16498.0,2,Supermarket B - Whitefield
404,2025-04-19,2025-04-19,2025-05-02,13,False,4748,Tomato,Vegetables,Namdhari,True,13,Cool (10-15°C),LOT-20250419-961,588,429,311,16,102,27,32.24,10026.64,5,Supermarket B - Whitefield
405,2024-03-06,2024-03-03,2024-03-16,10,False,4332,Potato,Vegetables,Namdhari,True,13,Cool (10-15°C),LOT-20240303-716,319,281,118,23,140,33,58.21,6868.78,4,Supermarket B - Whitefield
406,2023-10-18,2023-10-16,2023-10-28,10,False,4240,Spinach,Vegetables,FarmGate,True,12,Cool (10-15°C),LOT-20231016-752,200,149,79,7,63,7,22.51,1778.29,5,Supermarket B - Whitefield
407,2023-05-17,2023-05-17,2023-05-26,9,False,3445,Orange,Fruits,Del Monte,True,9,Cool (10-15°C),LOT-20230517-825,498,260,209,7,44,2,38.96,8142.64,5,Supermarket B - Whitefield
408,2023-12-12,2023-12-08,2023-12-16,4,False,3976,Banana,Fruits,FreshFarms,True,8,Cool (10-15°C),LOT-20231208-797,450,392,232,20,140,6,90.8,21065.6,4,Supermarket B - Whitefield
409,2024-03-10,2024-03-07,2024-03-18,8,False,4395,Spinach,Vegetables,FarmGate,True,11,Cool (10-15°C),LOT-20240307-179,334,230,152,7,71,10,51.29,7796.08,4,Supermarket B - Whitefield
410,2025-03-12,2025-03-09,2025-03-22,10,False,4178,Tomato,Vegetables,Namdhari,True,13,Cool (10-15°C),LOT-20250309-220,540,383,312,5,66,19,51.89,16189.68,3,Supermarket B - Whitefield
411,2025-04-29,2025-04-28,2025-05-24,25,False,5315,Butter 100g,Dairy,Amul,True,26,Chilled (2-4°C),LOT-20250428-528,478,380,267,16,97,15,26.99,7206.33,5,Supermarket B - Whitefield
412,2024-12-04,2024-09-01,2025-03-14,100,False,8325,Orange Juice 1L,Beverages,Real,False,194,Ambient (20-25°C),LOT-20240901-484,780,608,239,21,348,73,53.93,12889.27,3,Supermarket B - Whitefield
413,2023-10-14,2023-10-06,2023-10-30,16,False,5988,Milk 500ml,Dairy,Amul,True,24,Chilled (2-4°C),LOT-20231006-183,499,340,229,21,90,9,89.73,20548.17,4,Supermarket B - Whitefield
414,2023-06-08,2023-06-06,2023-06-14,6,False,3314,Apple,Fruits,Del Monte,True,8,Cool (10-15°C),LOT-20230606-715,430,282,154,15,113,28,104.75,16131.5,5,Supermarket B - Whitefield
415,2024-01-26,2024-01-23,2024-01-27,1,True,6347,Sandwich Bread,Bakery,Britannia,True,4,Ambient (20-25°C),LOT-20240123-646,630,480,316,21,143,143,89.41,28253.56,5,Supermarket B - Whitefield
416,2023-10-16,2023-10-12,2023-10-17,1,True,7906,Chicken Breast 500g,Meat,Licious,True,5,Frozen (-18°C),LOT-20231012-782,639,465,207,35,223,223,106.56,22057.92,3,Supermarket B - Whitefield
417,2025-01-30,2025-01-20,2025-02-01,2,True,4859,Spinach,Vegetables,FarmGate,True,12,Cool (10-15°C),LOT-20250120-415,467,289,178,15,96,96,50.54,8996.12,4,Supermarket B - Whitefield
418,2025-09-18,2025-06-02,2025-11-01,44,False,8224,Mango Juice 1L,Beverages,Paper Boat,False,152,Ambient (20-25°C),LOT-20250602-539,1183,680,181,24,475,0,86.79,15708.99,4,Supermarket B - Whitefield
419,2023-08-07,2023-08-05,2023-08-11,4,False,6202,Sandwich Bread,Bakery,Britannia,True,6,Ambient (20-25°C),LOT-20230805-636,473,236,120,10,106,5,102.72,12326.4,4,Supermarket B - Whitefield
420,2025-04-10,2025-04-05,2025-04-12,2,True,3377,Banana,Fruits,FreshFarms,True,7,Cool (10-15°C),LOT-20250405-199,459,352,145,27,180,180,47.26,6852.7,3,Supermarket B - Whitefield
421,2024-09-05,2024-09-03,2024-09-20,15,False,3335,Grapes,Fruits,Reliance Fresh,True,17,Cool (10-15°C),LOT-20240903-966,575,575,390,16,169,12,85.62,33391.8,5,Supermarket B - Whitefield
422,2024-05-13,2024-04-21,2025-01-30,262,False,9068,Potato Chips 100g,Snacks,Lays,False,284,Ambient (20-25°C),LOT-20240421-829,880,571,271,13,287,44,101.51,27509.21,5,Supermarket B - Whitefield
423,2023-08-17,2023-04-13,2024-04-07,234,False,9535,Masala Namkeen 150g,Snacks,Haldiram's,False,360,Ambient (20-25°C),LOT-20230413-119,825,448,280,8,160,41,106.57,29839.6,3,Supermarket B - Whitefield
424,2025-01-18,2025-01-14,2025-01-24,6,False,7935,Mutton Curry Cut 500g,Meat,Licious,True,10,Frozen (-18°C),LOT-20250114-953,466,466,230,19,217,12,130.85,30095.5,4,Supermarket B - Whitefield
425,2023-02-23,2023-02-22,2023-03-11,16,False,5292,Milk 500ml,Dairy,Amul,True,17,Chilled (2-4°C),LOT-20230222-571,626,448,357,12,79,14,86.07,30726.99,5,Supermarket B - Whitefield
426,2023-12-27,2023-12-24,2023-12-28,1,True,6457,Pav 6pc,Bakery,Modern Foods,True,4,Ambient (20-25°C),LOT-20231224-834,609,358,167,27,164,164,29.8,4976.6,4,Supermarket B - Whitefield
427,2024-11-11,2024-10-28,2024-11-11,0,True,3905,Banana,Fruits,FreshFarms,True,14,Cool (10-15°C),LOT-20241028-991,529,313,156,12,145,145,91.47,14269.32,3,Supermarket B - Whitefield
428,2023-02-05,2023-01-24,2023-02-11,6,False,5862,Yogurt Cup,Dairy,Nestlé,True,18,Chilled (2-4°C),LOT-20230124-787,670,454,197,39,218,43,87.13,17164.61,4,Supermarket B - Whitefield
429,2024-07-19,2024-07-18,2024-07-26,7,False,4503,Spinach,Vegetables,FarmGate,True,8,Cool (10-15°C),LOT-20240718-786,558,309,166,13,130,16,51.75,8590.5,5,Supermarket B - Whitefield
430,2024-12-12,2024-12-10,2024-12-16,4,False,7881,Eggs Dozen,Meat,Local Farm,True,6,Frozen (-18°C),LOT-20241210-344,531,468,266,27,175,35,347.93,92549.38,4,Supermarket B - Whitefield
431,2023-12-26,2023-12-21,2023-12-30,4,False,4269,Carrot,Vegetables,FarmGate,True,9,Cool (10-15°C),LOT-20231221-336,407,198,74,15,109,13,41.33,3058.42,4,Supermarket B - Whitefield
432,2023-06-26,2023-01-04,2023-12-20,177,False,9518,Masala Namkeen 150g,Snacks,Haldiram's,False,350,Ambient (20-25°C),LOT-20230104-587,918,291,165,5,121,26,53.57,8839.05,5,Supermarket B - Whitefield
433,2025-02-27,2024-08-01,2025-03-02,3,True,9881,Masala Namkeen 150g,Snacks,Haldiram's,False,213,Ambient (20-25°C),LOT-20240801-542,918,573,193,17,363,363,89.13,17202.09,4,Supermarket B - Whitefield
434,2024-07-16,2024-07-07,2024-07-18,2,True,4480,Onion,Vegetables,Namdhari,True,11,Cool (10-15°C),LOT-20240707-191,413,357,262,12,83,83,49.2,12890.4,3,Supermarket B - Whitefield
435,2023-02-03,2023-02-01,2023-02-10,7,False,5623,Curd 400g,Dairy,Amul,True,9,Chilled (2-4°C),LOT-20230201-811,795,528,293,27,208,18,52.36,15341.48,4,Supermarket B - Whitefield
436,2024-03-26,2024-03-20,2024-04-02,7,False,4905,Tomato,Vegetables,Namdhari,True,13,Cool (10-15°C),LOT-20240320-230,488,321,151,12,158,2,51.97,7847.47,5,Supermarket B - Whitefield
437,2023-06-18,2023-06-14,2023-06-25,7,False,3183,Grapes,Fruits,Reliance Fresh,True,11,Cool (10-15°C),LOT-20230614-971,432,352,148,25,179,8,55.35,8191.8,4,Supermarket B - Whitefield
438,2024-08-29,2024-08-28,2024-09-05,7,False,3632,Orange,Fruits,Del Monte,True,8,Cool (10-15°C),LOT-20240828-579,161,118,49,7,62,7,77.89,3816.61,5,Supermarket B - Whitefield
439,2023-08-19,2023-08-08,2023-08-25,6,False,3548,Mango,Fruits,FreshFarms,True,17,Cool (10-15°C),LOT-20230808-202,533,312,148,20,144,21,74.22,10984.56,4,Supermarket B - Whitefield
440,2025-01-06,2024-12-30,2025-01-13,7,False,3430,Pomegranate,Fruits,FreshFarms,True,14,Cool (10-15°C),LOT-20241230-181,597,460,342,14,104,4,106.0,36252.0,4,Supermarket B - Whitefield
441,2025-03-19,2025-03-16,2025-03-23,4,False,7479,Fish Fillet 500g,Meat,FreshToHome,True,7,Frozen (-18°C),LOT-20250316-693,446,272,90,19,163,10,284.04,25563.6,4,Supermarket B - Whitefield
442,2024-09-23,2024-09-20,2024-10-07,14,False,3206,Banana,Fruits,FreshFarms,True,17,Cool (10-15°C),LOT-20240920-700,705,559,240,29,290,9,105.58,25339.2,3,Supermarket B - Whitefield
443,2024-06-15,2024-06-15,2024-06-28,13,False,7977,Eggs Dozen,Meat,Local Farm,True,13,Frozen (-18°C),LOT-20240615-972,160,134,53,10,71,20,197.6,10472.8,4,Supermarket B - Whitefield
444,2023-08-19,2023-08-16,2023-08-28,9,False,7021,Mutton Curry Cut 500g,Meat,Licious,True,12,Frozen (-18°C),LOT-20230816-330,609,201,26,23,152,16,357.46,9293.96,4,Supermarket B - Whitefield
445,2025-04-03,2025-03-26,2025-04-11,8,False,3997,Pomegranate,Fruits,FreshFarms,True,16,Cool (10-15°C),LOT-20250326-310,250,111,66,7,38,9,81.71,5392.86,4,Supermarket B - Whitefield
446,2023-11-23,2023-08-08,2024-07-27,247,False,8959,Soda 500ml,Beverages,Coca-Cola,False,354,Ambient (20-25°C),LOT-20230808-959,1052,765,270,29,466,100,17.52,4730.4,4,Supermarket B - Whitefield
447,2024-10-18,2024-05-06,2025-04-06,170,False,9232,Chocolate Bar 45g,Snacks,Cadbury,False,335,Ambient (20-25°C),LOT-20240506-437,807,556,273,13,270,76,27.47,7499.31,4,Supermarket B - Whitefield
448,2024-11-01,2024-01-21,2024-12-30,59,False,8328,Orange Juice 1L,Beverages,Real,False,344,Ambient (20-25°C),LOT-20240121-984,1227,908,350,35,523,93,55.6,19460.0,4,Supermarket B - Whitefield
449,2025-08-24,2025-04-17,2025-11-27,95,False,9550,Potato Chips 100g,Snacks,Lays,False,224,Ambient (20-25°C),LOT-20250417-153,864,770,229,18,523,59,36.51,8360.79,4,Supermarket B - Whitefield
450,2025-06-13,2025-03-16,2025-07-31,48,False,9431,Chocolate Bar 45g,Snacks,Cadbury,False,137,Ambient (20-25°C),LOT-20250316-498,823,487,203,13,271,27,24.36,4945.08,3,Supermarket B - Whitefield
451,2024-05-19,2024-05-19,2024-05-22,3,True,6912,Brown Bread,Bakery,Britannia,True,3,Ambient (20-25°C),LOT-20240519-567,472,380,249,12,119,119,46.57,11595.93,4,Supermarket B - Whitefield
452,2023-09-11,2023-05-30,2024-02-20,162,False,9226,Biscuit 200g,Snacks,Parle,False,266,Ambient (20-25°C),LOT-20230530-726,964,555,288,10,257,1,106.45,30657.6,4,Supermarket B - Whitefield
453,2025-03-18,2025-03-13,2025-03-18,0,True,6425,Sandwich Bread,Bakery,Britannia,True,5,Ambient (20-25°C),LOT-20250313-933,447,391,236,14,141,141,41.29,9744.44,3,Supermarket B - Whitefield
454,2024-01-03,2024-01-03,2024-01-12,9,False,4687,Onion,Vegetables,Namdhari,True,9,Cool (10-15°C),LOT-20240103-593,580,419,271,19,129,13,29.6,8021.6,5,Supermarket B - Whitefield
455,2023-11-13,2023-08-08,2024-03-27,135,False,9169,Chocolate Bar 45g,Snacks,Cadbury,False,232,Ambient (20-25°C),LOT-20230808-692,792,390,189,13,188,30,20.24,3825.36,4,Supermarket B - Whitefield
456,2025-05-08,2024-05-25,2025-05-15,7,True,8931,Soda 500ml,Beverages,Coca-Cola,False,355,Ambient (20-25°C),LOT-20240525-478,1234,811,271,17,523,523,86.2,23360.2,4,Supermarket B - Whitefield
457,2024-12-07,2024-08-11,2025-01-21,45,False,9634,Masala Namkeen 150g,Snacks,Haldiram's,False,163,Ambient (20-25°C),LOT-20240811-998,818,429,176,13,240,20,138.88,24442.88,3,Supermarket B - Whitefield
458,2024-11-08,2024-10-29,2025-04-07,150,False,8287,Mango Juice 1L,Beverages,Paper Boat,False,160,Ambient (20-25°C),LOT-20241029-453,885,686,342,23,321,7,45.21,15461.82,4,Supermarket B - Whitefield
459,2023-04-15,2023-04-08,2023-04-18,3,True,7326,Fish Fillet 500g,Meat,FreshToHome,True,10,Frozen (-18°C),LOT-20230408-317,673,462,163,33,266,266,200.02,32603.26,4,Supermarket B - Whitefield
460,2023-10-09,2023-10-08,2023-10-24,15,False,3118,Mango,Fruits,FreshFarms,True,16,Cool (10-15°C),LOT-20231008-140,577,379,223,21,135,7,32.31,7205.13,5,Supermarket B - Whitefield
461,2025-02-04,2024-11-06,2025-02-19,15,False,8186,Cold Coffee 200ml,Beverages,Nestlé,False,105,Ambient (20-25°C),LOT-20241106-792,921,606,124,25,457,78,80.23,9948.52,4,Supermarket B - Whitefield
462,2025-01-05,2024-12-26,2025-01-24,19,False,5193,Paneer 200g,Dairy,Nandini,True,29,Chilled (2-4°C),LOT-20241226-974,333,223,165,4,54,8,81.49,13445.85,4,Supermarket B - Whitefield
463,2023-07-24,2023-04-11,2023-08-20,27,False,9486,Potato Chips 100g,Snacks,Lays,False,131,Ambient (20-25°C),LOT-20230411-141,874,804,299,26,479,78,35.44,10596.56,1,Supermarket B - Whitefield
464,2023-03-26,2023-03-17,2023-03-26,0,True,5959,Milk 500ml,Dairy,Amul,True,9,Chilled (2-4°C),LOT-20230317-849,273,146,41,8,97,97,83.42,3420.22,2,Supermarket B - Whitefield
465,2024-12-26,2024-12-11,2024-12-27,1,True,5806,Yogurt Cup,Dairy,Nestlé,True,16,Chilled (2-4°C),LOT-20241211-631,442,224,113,9,102,102,35.28,3986.64,3,Supermarket B - Whitefield
466,2023-02-16,2023-02-13,2023-08-10,175,False,9085,Biscuit 200g,Snacks,Parle,False,178,Ambient (20-25°C),LOT-20230213-587,797,595,215,16,364,95,100.83,21678.45,4,Supermarket B - Whitefield
467,2024-09-08,2024-08-29,2024-09-18,10,False,5434,Paneer 200g,Dairy,Nandini,True,20,Chilled (2-4°C),LOT-20240829-182,288,201,108,11,82,22,83.17,8982.36,3,Supermarket B - Whitefield
468,2024-09-22,2024-09-19,2024-09-24,2,True,7838,Chicken Breast 500g,Meat,Licious,True,5,Frozen (-18°C),LOT-20240919-889,752,323,121,17,185,185,246.88,29872.48,3,Supermarket B - Whitefield
469,2024-03-19,2024-03-09,2024-03-24,5,False,3151,Apple,Fruits,Del Monte,True,15,Cool (10-15°C),LOT-20240309-634,479,179,64,13,102,13,61.27,3921.28,5,Supermarket B - Whitefield
470,2025-03-21,2024-11-20,2025-08-05,137,False,8664,Orange Juice 1L,Beverages,Real,False,258,Ambient (20-25°C),LOT-20241120-137,780,607,283,18,306,8,29.51,8351.33,5,Supermarket B - Whitefield
471,2025-05-20,2024-11-21,2025-08-03,75,False,9719,Potato Chips 100g,Snacks,Lays,False,255,Ambient (20-25°C),LOT-20241121-657,865,365,102,15,248,2,140.17,14297.34,3,Supermarket B - Whitefield
472,2023-11-19,2023-11-19,2023-12-09,20,False,5089,Milk 500ml,Dairy,Amul,True,20,Chilled (2-4°C),LOT-20231119-310,382,300,158,16,126,10,99.37,15700.46,5,Supermarket B - Whitefield
473,2025-05-18,2024-09-09,2025-08-20,94,False,9780,Biscuit 200g,Snacks,Parle,False,345,Ambient (20-25°C),LOT-20240909-842,675,660,313,18,329,84,134.65,42145.45,2,Supermarket B - Whitefield
474,2024-01-30,2024-01-22,2024-02-15,16,False,5085,Milk 500ml,Dairy,Amul,True,24,Chilled (2-4°C),LOT-20240122-980,579,276,202,13,61,16,76.27,15406.54,4,Supermarket B - Whitefield
475,2023-06-06,2023-06-05,2023-06-11,5,False,7790,Eggs Dozen,Meat,Local Farm,True,6,Frozen (-18°C),LOT-20230605-629,455,252,133,10,109,12,121.01,16094.33,5,Supermarket B - Whitefield
476,2023-11-03,2023-10-29,2023-11-07,4,False,3087,Banana,Fruits,FreshFarms,True,9,Cool (10-15°C),LOT-20231029-611,829,664,327,33,304,53,69.33,22670.91,3,Supermarket B - Whitefield
477,2023-08-22,2023-05-26,2023-10-18,57,False,8063,Orange Juice 1L,Beverages,Real,False,145,Ambient (20-25°C),LOT-20230526-455,1051,428,154,11,263,8,104.8,16139.2,4,Supermarket B - Whitefield
478,2024-09-08,2024-09-02,2024-09-11,3,True,5579,Yogurt Cup,Dairy,Nestlé,True,9,Chilled (2-4°C),LOT-20240902-375,340,174,148,4,22,22,96.91,14342.68,2,Supermarket B - Whitefield
479,2023-06-09,2023-05-25,2023-06-15,6,False,5794,Yogurt Cup,Dairy,Nestlé,True,21,Chilled (2-4°C),LOT-20230525-549,380,226,124,11,91,24,55.14,6837.36,3,Supermarket B - Whitefield
480,2023-12-05,2023-12-02,2023-12-11,6,False,3712,Apple,Fruits,Del Monte,True,9,Cool (10-15°C),LOT-20231202-968,515,406,187,28,191,56,87.64,16388.68,3,Supermarket B - Whitefield
481,2024-10-02,2024-09-24,2024-10-06,4,False,7132,Eggs Dozen,Meat,Local Farm,True,12,Frozen (-18°C),LOT-20240924-417,537,470,176,33,261,11,242.86,42743.36,4,Supermarket B - Whitefield
482,2024-05-24,2024-03-17,2024-11-07,167,False,8447,Orange Juice 1L,Beverages,Real,False,235,Ambient (20-25°C),LOT-20240317-278,865,597,276,12,309,56,91.12,25149.12,5,Supermarket B - Whitefield
483,2024-05-18,2024-05-03,2024-05-21,3,True,5487,Milk 500ml,Dairy,Amul,True,18,Chilled (2-4°C),LOT-20240503-948,678,331,182,25,124,124,86.64,15768.48,3,Supermarket B - Whitefield
484,2024-01-24,2024-01-18,2024-01-26,2,True,7164,Eggs Dozen,Meat,Local Farm,True,8,Frozen (-18°C),LOT-20240118-864,662,607,354,25,228,228,211.47,74860.38,4,Supermarket B - Whitefield
485,2025-06-20,2024-12-02,2025-07-08,18,False,9331,Chocolate Bar 45g,Snacks,Cadbury,False,218,Ambient (20-25°C),LOT-20241202-512,813,352,108,11,233,39,148.64,16053.12,3,Supermarket B - Whitefield
486,2024-05-12,2024-05-01,2024-05-18,6,False,3436,Orange,Fruits,Del Monte,True,17,Cool (10-15°C),LOT-20240501-177,479,267,150,14,103,27,56.36,8454.0,4,Supermarket B - Whitefield
487,2025-10-20,2025-04-10,2025-10-26,6,True,8852,Mango Juice 1L,Beverages,Paper Boat,False,199,Ambient (20-25°C),LOT-20250410-426,1008,993,383,29,581,581,41.86,16032.38,4,Supermarket B - Whitefield
488,2024-07-14,2024-07-07,2024-07-25,11,False,3668,Grapes,Fruits,Reliance Fresh,True,18,Cool (10-15°C),LOT-20240707-839,579,445,132,29,284,58,90.69,11971.08,5,Supermarket B - Whitefield
489,2024-04-23,2024-04-17,2024-04-24,1,True,4915,Tomato,Vegetables,Namdhari,True,7,Cool (10-15°C),LOT-20240417-122,645,450,239,24,187,187,41.58,9937.62,4,Supermarket B - Whitefield
490,2024-08-09,2024-08-07,2024-08-19,10,False,3067,Apple,Fruits,Del Monte,True,12,Cool (10-15°C),LOT-20240807-235,634,357,257,10,90,24,105.85,27203.45,5,Supermarket B - Whitefield
491,2025-01-28,2024-08-14,2025-03-09,40,False,9215,Masala Namkeen 150g,Snacks,Haldiram's,False,207,Ambient (20-25°C),LOT-20240814-572,969,648,276,19,353,13,121.6,33561.6,4,Supermarket B - Whitefield
